car,mileage,capacity
46,81410.52480000001,41.472645
46,81410.52480000001,41.472645
46,81410.52480000001,41.472645
46,81410.52480000001,41.472645
46,81410.52480000001,41.472645
46,81410.52480000001,41.472645
46,81410.52480000001,41.472645
46,81410.52480000001,41.472645
46,81410.52480000001,41.472645
46,81410.52480000001,41.472645
46,85726.71360000002,42.01242000000001
46,85726.71360000002,42.01242000000001
46,85726.71360000002,42.01242000000001
46,85726.71360000002,42.01242000000001
46,85726.71360000002,42.01242000000001
46,85726.71360000002,42.01242000000001
46,85726.71360000002,42.01242000000001
46,85726.71360000002,42.01242000000001
46,85726.71360000002,42.01242000000001
46,85726.71360000002,42.01242000000001
46,85726.71360000002,42.01242000000001
46,85873.1808,39.68494499999999
46,85873.1808,39.68494499999999
46,85873.1808,39.68494499999999
46,85873.1808,39.68494499999999
46,85873.1808,39.68494499999999
46,85873.1808,39.68494499999999
46,85873.1808,39.68494499999999
46,85873.1808,39.68494499999999
46,85873.1808,39.68494499999999
46,85873.1808,39.68494499999999
46,88409.90400000001,40.182499999999976
46,88409.90400000001,40.182499999999976
46,88409.90400000001,40.182499999999976
46,88409.90400000001,40.182499999999976
46,88409.90400000001,40.182499999999976
46,88409.90400000001,40.182499999999976
46,88409.90400000001,40.182499999999976
46,88409.90400000001,40.182499999999976
46,88409.90400000001,40.182499999999976
46,88409.90400000001,40.182499999999976
46,88409.90400000001,40.182499999999976
46,88409.90400000001,40.182499999999976
46,88409.90400000001,40.182499999999976
46,88409.90400000001,40.182499999999976
46,88409.90400000001,40.182499999999976
46,88409.90400000001,40.182499999999976
46,88409.90400000001,40.182499999999976
46,88409.90400000001,40.182499999999976
46,93802.15680000001,41.62492
46,93802.15680000001,41.62492
46,93802.15680000001,41.62492
46,93802.15680000001,41.62492
46,93802.15680000001,41.62492
46,93802.15680000001,41.62492
46,93802.15680000001,41.62492
46,93802.15680000001,41.62492
46,93802.15680000001,41.62492
46,93802.15680000001,41.62492
46,93802.15680000001,41.62492
46,93802.15680000001,41.62492
46,101569.4592,41.2563
46,101569.4592,41.2563
46,101569.4592,41.2563
46,101569.4592,41.2563
46,101569.4592,41.2563
46,101569.4592,41.2563
46,101569.4592,41.2563
46,101569.4592,41.2563
46,101569.4592,41.2563
46,101569.4592,41.2563
46,101569.4592,41.2563
46,101569.4592,41.2563
46,101749.7184,40.96996
46,101749.7184,40.96996
46,101749.7184,40.96996
46,101749.7184,40.96996
46,101749.7184,40.96996
46,101749.7184,40.96996
46,101749.7184,40.96996
46,101749.7184,40.96996
46,101749.7184,40.96996
46,101749.7184,40.96996
46,101749.7184,40.96996
46,101749.7184,40.96996
46,107340.92160000002,40.19789
46,107340.92160000002,40.19789
46,107340.92160000002,40.19789
46,107340.92160000002,40.19789
46,107340.92160000002,40.19789
46,107340.92160000002,40.19789
46,107340.92160000002,40.19789
46,107340.92160000002,40.19789
46,107340.92160000002,40.19789
46,107340.92160000002,40.19789
46,107340.92160000002,40.19789
46,107340.92160000002,40.19789
46,107340.92160000002,40.19789
46,107340.92160000002,40.19789
46,107340.92160000002,40.19789
46,107340.92160000002,40.19789
46,107340.92160000002,40.19789
46,107340.92160000002,40.19789
46,111246.8544,41.13569999999999
46,111246.8544,41.13569999999999
46,111246.8544,41.13569999999999
46,111246.8544,41.13569999999999
46,111246.8544,41.13569999999999
46,111246.8544,41.13569999999999
46,111246.8544,41.13569999999999
46,111246.8544,41.13569999999999
46,111246.8544,41.13569999999999
46,111246.8544,41.13569999999999
46,111246.8544,41.13569999999999
46,111246.8544,41.13569999999999
46,111246.8544,41.13569999999999
46,111246.8544,41.13569999999999
46,111246.8544,41.13569999999999
46,111246.8544,41.13569999999999
46,111246.8544,41.13569999999999
46,111246.8544,41.13569999999999
46,114326.1504,40.67923
46,114326.1504,40.67923
46,114326.1504,40.67923
46,114326.1504,40.67923
46,114326.1504,40.67923
46,114326.1504,40.67923
46,114326.1504,40.67923
46,114326.1504,40.67923
46,114326.1504,40.67923
46,114326.1504,40.67923
46,114326.1504,40.67923
46,114326.1504,40.67923
46,114326.1504,40.67923
46,114326.1504,40.67923
46,114326.1504,40.67923
46,114326.1504,40.67923
46,114326.1504,40.67923
46,114326.1504,40.67923
46,114469.872,39.0943
46,114469.872,39.0943
46,114469.872,39.0943
46,114469.872,39.0943
46,114469.872,39.0943
46,114469.872,39.0943
46,114469.872,39.0943
46,114469.872,39.0943
46,114469.872,39.0943
46,124353.82080000002,38.900738333333344
46,124353.82080000002,38.900738333333344
46,124353.82080000002,38.900738333333344
46,124353.82080000002,38.900738333333344
46,124353.82080000002,38.900738333333344
46,124353.82080000002,38.900738333333344
46,124353.82080000002,38.900738333333344
46,124353.82080000002,38.900738333333344
46,124353.82080000002,38.900738333333344
46,124353.82080000002,38.900738333333344
46,124353.82080000002,38.900738333333344
46,124353.82080000002,38.900738333333344
46,124353.82080000002,38.900738333333344
46,124353.82080000002,38.900738333333344
46,124353.82080000002,38.900738333333344
46,124499.33760000001,38.900738333333344
46,124499.33760000001,38.900738333333344
46,124499.33760000001,38.900738333333344
46,124499.33760000001,38.900738333333344
46,124499.33760000001,38.900738333333344
46,124499.33760000001,38.900738333333344
46,124499.33760000001,38.900738333333344
46,124499.33760000001,38.900738333333344
46,124499.33760000001,38.900738333333344
46,124499.33760000001,38.900738333333344
46,124770.20160000001,38.900738333333344
46,124770.20160000001,38.900738333333344
46,124770.20160000001,38.900738333333344
46,138471.8016,37.03100500000001
46,138471.8016,37.03100500000001
46,138471.8016,37.03100500000001
46,138471.8016,37.03100500000001
46,138471.8016,37.03100500000001
46,138471.8016,37.03100500000001
46,138471.8016,37.03100500000001
46,138471.8016,37.03100500000001
46,138471.8016,37.03100500000001
46,138471.8016,37.03100500000001
46,138471.8016,37.03100500000001
46,147072.7104,34.083144999999995
46,147072.7104,34.083144999999995
46,147072.7104,34.083144999999995
46,147072.7104,34.083144999999995
46,147072.7104,34.083144999999995
46,147072.7104,34.083144999999995
46,147072.7104,34.083144999999995
46,147072.7104,34.083144999999995
46,147072.7104,34.083144999999995
46,147072.7104,34.083144999999995
46,147154.128,34.083144999999995
46,147154.128,34.083144999999995
46,147154.128,34.083144999999995
46,147154.128,34.083144999999995
46,147154.128,34.083144999999995
46,147154.128,34.083144999999995
46,147154.128,34.083144999999995
46,147154.128,34.083144999999995
46,147214.42560000002,34.083144999999995
46,147214.42560000002,34.083144999999995
46,147214.42560000002,34.083144999999995
46,147214.42560000002,34.083144999999995
46,147214.42560000002,34.083144999999995
46,147214.42560000002,34.083144999999995
46,147214.42560000002,34.083144999999995
46,147214.42560000002,34.083144999999995
46,151106.94720000002,38.987145
46,151106.94720000002,38.987145
46,151106.94720000002,38.987145
46,151106.94720000002,38.987145
46,151106.94720000002,38.987145
46,151106.94720000002,38.987145
46,151106.94720000002,38.987145
46,151106.94720000002,38.987145
46,151106.94720000002,38.987145
46,151106.94720000002,38.987145
46,151106.94720000002,38.987145
46,151106.94720000002,38.987145
46,151106.94720000002,38.987145
46,151283.82720000003,37.86072
46,151283.82720000003,37.86072
46,151283.82720000003,37.86072
46,151283.82720000003,37.86072
46,151283.82720000003,37.86072
46,151283.82720000003,37.86072
46,151283.82720000003,37.86072
46,151283.82720000003,37.86072
46,151283.82720000003,37.86072
46,151283.82720000003,37.86072
46,151283.82720000003,37.86072
46,151459.22879999998,37.86072
46,151459.22879999998,37.86072
46,151459.22879999998,37.86072
46,151459.22879999998,37.86072
46,151459.22879999998,37.86072
46,151739.80800000002,37.86072
46,151739.80800000002,37.86072
46,151739.80800000002,37.86072
46,151739.80800000002,37.86072
46,151739.80800000002,37.86072
46,151739.80800000002,37.86072
46,151739.80800000002,37.86072
46,151739.80800000002,37.86072
46,151739.80800000002,37.86072
46,151739.80800000002,37.86072
46,152424.4128,38.987145
46,152424.4128,38.987145
46,152424.4128,38.987145
46,152424.4128,38.987145
46,152424.4128,38.987145
46,152424.4128,38.987145
46,152424.4128,38.987145
46,152424.4128,38.987145
46,152424.4128,38.987145
46,152424.4128,38.987145
46,152424.4128,38.987145
46,152424.4128,38.987145
46,152424.4128,38.987145
46,152610.48,37.86072
46,152610.48,37.86072
46,152610.48,37.86072
46,152610.48,37.86072
46,152610.48,37.86072
46,152610.48,37.86072
46,152610.48,37.86072
46,152610.48,37.86072
46,152610.48,37.86072
46,152610.48,37.86072
48,75027.5328,39.233308
48,75027.5328,39.233308
48,75027.5328,39.233308
48,75027.5328,39.233308
48,75027.5328,39.233308
48,75027.5328,39.233308
48,75027.5328,39.233308
48,75027.5328,39.233308
48,75027.5328,39.233308
48,75027.5328,39.233308
48,75027.5328,39.233308
48,75027.5328,39.233308
48,75027.5328,39.233308
48,75027.5328,39.233308
48,75027.5328,39.233308
48,75027.5328,39.233308
48,75027.5328,39.233308
48,75027.5328,39.233308
48,75027.5328,39.233308
48,75211.1712,39.233308
48,75211.1712,39.233308
48,75211.1712,39.233308
48,75211.1712,39.233308
48,75211.1712,39.233308
48,75211.1712,39.233308
48,75211.1712,39.233308
48,75211.1712,39.233308
48,75211.1712,39.233308
48,75211.1712,39.233308
48,75211.1712,39.233308
48,75211.1712,39.233308
48,75211.1712,39.233308
48,75211.1712,39.233308
48,75211.1712,39.233308
48,75211.1712,39.233308
48,75211.1712,39.233308
48,75211.1712,39.233308
48,75211.1712,39.233308
48,75211.1712,39.233308
48,75211.1712,39.233308
48,75211.1712,39.233308
48,75211.1712,39.233308
48,75211.1712,39.233308
48,75211.1712,39.233308
48,75211.1712,39.233308
48,75211.1712,39.233308
48,75211.1712,39.233308
48,75211.1712,39.233308
48,75211.1712,39.233308
48,75516.9888,39.233308
48,75516.9888,39.233308
48,75516.9888,39.233308
48,75516.9888,39.233308
48,75516.9888,39.233308
48,75516.9888,39.233308
48,75516.9888,39.233308
48,75516.9888,39.233308
48,75516.9888,39.233308
48,75516.9888,39.233308
48,75516.9888,39.233308
48,75516.9888,39.233308
48,75516.9888,39.233308
48,75516.9888,39.233308
48,75516.9888,39.233308
48,75516.9888,39.233308
48,75516.9888,39.233308
48,75516.9888,39.233308
48,75516.9888,39.233308
48,75516.9888,39.233308
48,75516.9888,39.233308
48,75516.9888,39.233308
48,75516.9888,39.233308
48,75877.19039999999,39.32671426190476
48,75877.19039999999,39.32671426190476
48,75877.19039999999,39.32671426190476
48,75877.19039999999,39.32671426190476
48,75877.19039999999,39.32671426190476
48,75877.19039999999,39.32671426190476
48,75877.19039999999,39.32671426190476
48,75877.19039999999,39.32671426190476
48,75877.19039999999,39.32671426190476
48,75877.19039999999,39.32671426190476
48,75877.19039999999,39.32671426190476
48,75877.19039999999,39.32671426190476
48,75877.19039999999,39.32671426190476
48,75877.19039999999,39.32671426190476
48,75877.19039999999,39.32671426190476
48,75877.19039999999,39.32671426190476
48,75877.19039999999,39.32671426190476
48,75877.19039999999,39.32671426190476
48,75877.19039999999,39.32671426190476
48,75877.19039999999,39.32671426190476
48,75877.19039999999,39.32671426190476
48,75877.19039999999,39.32671426190476
48,75877.19039999999,39.32671426190476
48,75877.19039999999,39.32671426190476
48,75877.19039999999,39.32671426190476
48,76217.64480000001,39.113003928571416
48,76217.64480000001,39.113003928571416
48,76217.64480000001,39.113003928571416
48,76217.64480000001,39.113003928571416
48,76217.64480000001,39.113003928571416
48,76217.64480000001,39.113003928571416
48,76217.64480000001,39.113003928571416
48,76217.64480000001,39.113003928571416
48,76217.64480000001,39.113003928571416
48,76217.64480000001,39.113003928571416
48,76217.64480000001,39.113003928571416
48,76217.64480000001,39.113003928571416
48,76217.64480000001,39.113003928571416
48,76217.64480000001,39.113003928571416
48,76217.64480000001,39.113003928571416
48,76217.64480000001,39.113003928571416
48,76217.64480000001,39.113003928571416
48,76217.64480000001,39.113003928571416
48,76217.64480000001,39.113003928571416
48,76217.64480000001,39.113003928571416
48,76217.64480000001,39.113003928571416
48,76217.64480000001,39.113003928571416
48,76815.4464,38.88131087301589
48,76815.4464,38.88131087301589
48,76815.4464,38.88131087301589
48,76815.4464,38.88131087301589
48,76815.4464,38.88131087301589
48,76815.4464,38.88131087301589
48,77270.68800000001,38.8256135
48,77270.68800000001,38.8256135
48,77270.68800000001,38.8256135
48,77270.68800000001,38.8256135
48,77270.68800000001,38.8256135
48,77270.68800000001,38.8256135
48,77270.68800000001,38.8256135
48,77270.68800000001,38.8256135
48,77270.68800000001,38.8256135
48,77270.68800000001,38.8256135
48,77270.68800000001,38.8256135
48,77270.68800000001,38.8256135
48,77270.68800000001,38.8256135
48,77270.68800000001,38.8256135
48,77270.68800000001,38.8256135
48,77270.68800000001,38.8256135
48,77270.68800000001,38.8256135
48,77270.68800000001,38.8256135
48,77270.68800000001,38.8256135
48,77270.68800000001,38.8256135
48,77622.4416,38.85987391666666
48,77622.4416,38.85987391666666
48,77622.4416,38.85987391666666
48,77622.4416,38.85987391666666
48,77622.4416,38.85987391666666
48,77622.4416,38.85987391666666
48,77622.4416,38.85987391666666
48,77622.4416,38.85987391666666
48,77622.4416,38.85987391666666
48,77622.4416,38.85987391666666
48,77622.4416,38.85987391666666
48,77622.4416,38.85987391666666
48,77622.4416,38.85987391666666
48,77622.4416,38.85987391666666
48,77622.4416,38.85987391666666
48,77622.4416,38.85987391666666
48,77622.4416,38.85987391666666
48,77622.4416,38.85987391666666
48,77622.4416,38.85987391666666
48,77622.4416,38.85987391666666
48,77622.4416,38.85987391666666
48,77622.4416,38.85987391666666
48,77622.4416,38.85987391666666
48,77622.4416,38.85987391666666
48,77622.4416,38.85987391666666
48,77740.3968,39.599927095238094
48,77740.3968,39.599927095238094
48,77740.3968,39.599927095238094
48,77740.3968,39.599927095238094
48,77740.3968,39.599927095238094
48,77740.3968,39.599927095238094
48,77740.3968,39.599927095238094
48,77740.3968,39.599927095238094
48,77740.3968,39.599927095238094
48,77740.3968,39.599927095238094
48,77740.3968,39.599927095238094
48,77740.3968,39.599927095238094
48,77740.3968,39.599927095238094
48,77740.3968,39.599927095238094
48,77740.3968,39.599927095238094
48,77740.3968,39.599927095238094
48,77740.3968,39.599927095238094
48,77740.3968,39.599927095238094
48,77740.3968,39.599927095238094
48,77740.3968,39.599927095238094
48,77740.3968,39.599927095238094
48,77740.3968,39.599927095238094
48,77740.3968,39.599927095238094
48,77740.3968,39.599927095238094
48,77740.3968,39.599927095238094
48,78222.03839999999,39.92324726190476
48,78222.03839999999,39.92324726190476
48,78222.03839999999,39.92324726190476
48,78222.03839999999,39.92324726190476
48,78222.03839999999,39.92324726190476
48,78222.03839999999,39.92324726190476
48,78222.03839999999,39.92324726190476
48,78222.03839999999,39.92324726190476
48,78222.03839999999,39.92324726190476
48,78222.03839999999,39.92324726190476
48,78222.03839999999,39.92324726190476
48,78222.03839999999,39.92324726190476
48,78222.03839999999,39.92324726190476
48,78222.03839999999,39.92324726190476
48,78222.03839999999,39.92324726190476
48,78913.82400000001,40.01602266666666
48,78913.82400000001,40.01602266666666
48,78913.82400000001,40.01602266666666
48,78913.82400000001,40.01602266666666
48,78913.82400000001,40.01602266666666
48,78913.82400000001,40.01602266666666
48,78913.82400000001,40.01602266666666
48,78913.82400000001,40.01602266666666
48,78913.82400000001,40.01602266666666
48,78913.82400000001,40.01602266666666
48,78913.82400000001,40.01602266666666
48,78913.82400000001,40.01602266666666
48,78913.82400000001,40.01602266666666
48,78913.82400000001,40.01602266666666
48,78913.82400000001,40.01602266666666
48,78913.82400000001,40.01602266666666
48,78913.82400000001,40.01602266666666
48,78913.82400000001,40.01602266666666
48,78913.82400000001,40.01602266666666
48,78913.82400000001,40.01602266666666
48,79304.9664,39.67859219047619
48,79304.9664,39.67859219047619
48,79304.9664,39.67859219047619
48,79304.9664,39.67859219047619
48,79304.9664,39.67859219047619
48,79304.9664,39.67859219047619
48,79304.9664,39.67859219047619
48,79304.9664,39.67859219047619
48,79304.9664,39.67859219047619
48,79304.9664,39.67859219047619
48,79304.9664,39.67859219047619
48,79304.9664,39.67859219047619
48,79304.9664,39.67859219047619
48,79304.9664,39.67859219047619
48,79304.9664,39.67859219047619
48,79304.9664,39.67859219047619
48,79304.9664,39.67859219047619
48,79304.9664,39.67859219047619
48,79304.9664,39.67859219047619
48,79304.9664,39.67859219047619
48,79304.9664,39.67859219047619
48,79304.9664,39.67859219047619
48,79304.9664,39.67859219047619
48,79304.9664,39.67859219047619
48,79304.9664,39.67859219047619
48,79304.9664,39.67859219047619
48,79304.9664,39.67859219047619
48,79304.9664,39.67859219047619
48,79304.9664,39.67859219047619
48,79304.9664,39.67859219047619
48,79304.9664,39.67859219047619
48,79304.9664,39.67859219047619
48,79304.9664,39.67859219047619
48,79304.9664,39.67859219047619
48,79304.9664,39.67859219047619
48,79304.9664,39.67859219047619
48,79304.9664,39.67859219047619
48,79304.9664,39.67859219047619
48,79304.9664,39.67859219047619
48,79304.9664,39.67859219047619
48,79304.9664,39.67859219047619
48,79304.9664,39.67859219047619
48,79304.9664,39.67859219047619
48,79304.9664,39.67859219047619
48,79304.9664,39.67859219047619
48,79304.9664,39.67859219047619
48,79304.9664,39.67859219047619
48,79702.656,40.417537285714296
48,79702.656,40.417537285714296
48,79702.656,40.417537285714296
48,79702.656,40.417537285714296
48,79702.656,40.417537285714296
48,79702.656,40.417537285714296
48,79702.656,40.417537285714296
48,79702.656,40.417537285714296
48,79702.656,40.417537285714296
48,79702.656,40.417537285714296
48,79702.656,40.417537285714296
48,79702.656,40.417537285714296
48,79702.656,40.417537285714296
48,79702.656,40.417537285714296
48,79702.656,40.417537285714296
48,79702.656,40.417537285714296
48,79702.656,40.417537285714296
48,79702.656,40.417537285714296
48,79702.656,40.417537285714296
48,79702.656,40.417537285714296
48,79702.656,40.417537285714296
48,79702.656,40.417537285714296
48,79702.656,40.417537285714296
48,79702.656,40.417537285714296
48,79702.656,40.417537285714296
48,79702.656,40.417537285714296
48,79702.656,40.417537285714296
48,79702.656,40.417537285714296
48,79702.656,40.417537285714296
48,79702.656,40.417537285714296
48,79702.656,40.417537285714296
48,79702.656,40.417537285714296
48,79702.656,40.417537285714296
48,79702.656,40.417537285714296
48,79702.656,40.417537285714296
48,79702.656,40.417537285714296
48,79702.656,40.417537285714296
48,79702.656,40.417537285714296
48,79702.656,40.417537285714296
48,79702.656,40.417537285714296
48,79702.656,40.417537285714296
48,79702.656,40.417537285714296
48,79702.656,40.417537285714296
48,79702.656,40.417537285714296
48,80656.75200000001,41.771508595238096
48,80656.75200000001,41.771508595238096
48,80656.75200000001,41.771508595238096
48,80656.75200000001,41.771508595238096
48,80656.75200000001,41.771508595238096
48,80656.75200000001,41.771508595238096
48,80656.75200000001,41.771508595238096
48,80656.75200000001,41.771508595238096
48,80656.75200000001,41.771508595238096
48,80656.75200000001,41.771508595238096
48,80656.75200000001,41.771508595238096
48,80656.75200000001,41.771508595238096
48,80656.75200000001,41.771508595238096
48,80656.75200000001,41.771508595238096
48,80656.75200000001,41.771508595238096
48,80656.75200000001,41.771508595238096
48,80656.75200000001,41.771508595238096
48,80656.75200000001,41.771508595238096
48,80656.75200000001,41.771508595238096
48,80656.75200000001,41.771508595238096
48,80656.75200000001,41.771508595238096
48,80954.12160000001,41.68255366666666
48,80954.12160000001,41.68255366666666
48,80954.12160000001,41.68255366666666
48,80954.12160000001,41.68255366666666
48,80954.12160000001,41.68255366666666
48,80954.12160000001,41.68255366666666
48,80954.12160000001,41.68255366666666
48,80954.12160000001,41.68255366666666
48,80954.12160000001,41.68255366666666
48,80954.12160000001,41.68255366666666
48,80954.12160000001,41.68255366666666
48,80954.12160000001,41.68255366666666
48,80954.12160000001,41.68255366666666
48,80954.12160000001,41.68255366666666
48,80954.12160000001,41.68255366666666
48,80954.12160000001,41.68255366666666
48,80954.12160000001,41.68255366666666
48,80954.12160000001,41.68255366666666
48,80954.12160000001,41.68255366666666
48,80954.12160000001,41.68255366666666
48,80954.12160000001,41.68255366666666
48,80954.12160000001,41.68255366666666
48,80954.12160000001,41.68255366666666
48,80954.12160000001,41.68255366666666
48,80954.12160000001,41.68255366666666
48,80954.12160000001,41.68255366666666
48,80954.12160000001,41.68255366666666
48,80954.12160000001,41.68255366666666
48,80954.12160000001,41.68255366666666
48,80954.12160000001,41.68255366666666
48,80954.12160000001,41.68255366666666
48,80954.12160000001,41.68255366666666
48,80954.12160000001,41.68255366666666
48,80954.12160000001,41.68255366666666
48,81409.7856,41.17780016666668
48,81409.7856,41.17780016666668
48,81409.7856,41.17780016666668
48,81409.7856,41.17780016666668
48,81409.7856,41.17780016666668
48,81409.7856,41.17780016666668
48,81409.7856,41.17780016666668
48,81409.7856,41.17780016666668
48,81409.7856,41.17780016666668
48,81409.7856,41.17780016666668
48,81409.7856,41.17780016666668
48,81409.7856,41.17780016666668
48,81409.7856,41.17780016666668
48,81409.7856,41.17780016666668
48,81409.7856,41.17780016666668
48,81409.7856,41.17780016666668
48,81409.7856,41.17780016666668
48,81409.7856,41.17780016666668
48,81409.7856,41.17780016666668
48,81409.7856,41.17780016666668
48,81409.7856,41.17780016666668
48,81409.7856,41.17780016666668
48,81409.7856,41.17780016666668
48,81409.7856,41.17780016666668
48,81409.7856,41.17780016666668
48,81409.7856,41.17780016666668
48,81409.7856,41.17780016666668
48,81409.7856,41.17780016666668
48,81409.7856,41.17780016666668
48,81409.7856,41.17780016666668
48,81409.7856,41.17780016666668
48,81409.7856,41.17780016666668
48,81409.7856,41.17780016666668
48,81409.7856,41.17780016666668
48,81409.7856,41.17780016666668
48,81409.7856,41.17780016666668
48,81409.7856,41.17780016666668
48,81409.7856,41.17780016666668
48,81409.7856,41.17780016666668
48,81409.7856,41.17780016666668
48,81409.7856,41.17780016666668
48,81409.7856,41.17780016666668
48,81409.7856,41.17780016666668
48,81409.7856,41.17780016666668
48,81409.7856,41.17780016666668
48,81409.7856,41.17780016666668
48,81409.7856,41.17780016666668
48,82040.9568,41.17780016666668
48,82040.9568,41.17780016666668
48,82040.9568,41.17780016666668
48,82040.9568,41.17780016666668
48,82040.9568,41.17780016666668
48,82040.9568,41.17780016666668
48,82040.9568,41.17780016666668
48,82040.9568,41.17780016666668
48,82040.9568,41.17780016666668
48,82040.9568,41.17780016666668
48,82040.9568,41.17780016666668
48,82040.9568,41.17780016666668
48,82040.9568,41.17780016666668
48,82040.9568,41.17780016666668
48,82040.9568,41.17780016666668
48,82040.9568,41.17780016666668
48,82040.9568,41.17780016666668
48,82040.9568,41.17780016666668
48,82040.9568,41.17780016666668
48,82040.9568,41.17780016666668
48,82040.9568,41.17780016666668
48,82040.9568,41.17780016666668
48,82040.9568,41.17780016666668
48,82040.9568,41.17780016666668
48,82040.9568,41.17780016666668
48,82040.9568,41.17780016666668
48,82582.47360000001,41.71471616666667
48,82582.47360000001,41.71471616666667
48,82582.47360000001,41.71471616666667
48,82582.47360000001,41.71471616666667
48,82582.47360000001,41.71471616666667
48,82582.47360000001,41.71471616666667
48,82582.47360000001,41.71471616666667
48,82582.47360000001,41.71471616666667
48,82582.47360000001,41.71471616666667
48,82582.47360000001,41.71471616666667
48,82582.47360000001,41.71471616666667
48,82582.47360000001,41.71471616666667
48,82582.47360000001,41.71471616666667
48,82582.47360000001,41.71471616666667
48,82582.47360000001,41.71471616666667
48,82582.47360000001,41.71471616666667
48,82582.47360000001,41.71471616666667
48,82582.47360000001,41.71471616666667
48,82582.47360000001,41.71471616666667
48,82582.47360000001,41.71471616666667
48,82663.99680000001,41.71471616666667
48,82663.99680000001,41.71471616666667
48,82663.99680000001,41.71471616666667
48,82663.99680000001,41.71471616666667
48,82663.99680000001,41.71471616666667
48,82663.99680000001,41.71471616666667
48,82663.99680000001,41.71471616666667
48,82663.99680000001,41.71471616666667
48,82663.99680000001,41.71471616666667
48,82663.99680000001,41.71471616666667
48,82663.99680000001,41.71471616666667
48,82663.99680000001,41.71471616666667
48,82663.99680000001,41.71471616666667
48,82663.99680000001,41.71471616666667
48,82663.99680000001,41.71471616666667
48,82663.99680000001,41.71471616666667
48,82663.99680000001,41.71471616666667
48,82663.99680000001,41.71471616666667
48,82663.99680000001,41.71471616666667
48,82663.99680000001,41.71471616666667
48,82663.99680000001,41.71471616666667
48,82663.99680000001,41.71471616666667
48,82663.99680000001,41.71471616666667
48,82663.99680000001,41.71471616666667
48,82663.99680000001,41.71471616666667
48,82663.99680000001,41.71471616666667
48,82663.99680000001,41.71471616666667
48,82663.99680000001,41.71471616666667
48,82663.99680000001,41.71471616666667
48,82663.99680000001,41.71471616666667
48,82663.99680000001,41.71471616666667
48,82663.99680000001,41.71471616666667
48,83138.7744,41.625588500000006
48,83138.7744,41.625588500000006
48,83138.7744,41.625588500000006
48,83138.7744,41.625588500000006
48,83138.7744,41.625588500000006
48,83138.7744,41.625588500000006
48,83138.7744,41.625588500000006
48,83138.7744,41.625588500000006
48,83138.7744,41.625588500000006
48,83138.7744,41.625588500000006
48,83138.7744,41.625588500000006
48,83138.7744,41.625588500000006
48,83138.7744,41.625588500000006
48,83138.7744,41.625588500000006
48,83138.7744,41.625588500000006
48,83138.7744,41.625588500000006
48,83138.7744,41.625588500000006
48,83138.7744,41.625588500000006
48,83138.7744,41.625588500000006
48,83138.7744,41.625588500000006
48,83138.7744,41.625588500000006
48,83138.7744,41.625588500000006
48,83138.7744,41.625588500000006
48,83138.7744,41.625588500000006
48,83138.7744,41.625588500000006
48,83138.7744,41.625588500000006
48,83138.7744,41.625588500000006
48,83138.7744,41.625588500000006
48,83138.7744,41.625588500000006
48,83138.7744,41.625588500000006
48,83615.0304,41.625588500000006
48,83615.0304,41.625588500000006
48,83615.0304,41.625588500000006
48,83615.0304,41.625588500000006
48,83615.0304,41.625588500000006
48,83615.0304,41.625588500000006
48,83615.0304,41.625588500000006
48,83615.0304,41.625588500000006
48,83615.0304,41.625588500000006
48,83615.0304,41.625588500000006
48,83615.0304,41.625588500000006
48,83615.0304,41.625588500000006
48,83615.0304,41.625588500000006
48,83615.0304,41.625588500000006
48,83615.0304,41.625588500000006
48,83615.0304,41.625588500000006
48,83615.0304,41.625588500000006
48,83615.0304,41.625588500000006
48,83615.0304,41.625588500000006
48,83615.0304,41.625588500000006
48,83615.0304,41.625588500000006
48,83615.0304,41.625588500000006
48,83615.0304,41.625588500000006
48,83615.0304,41.625588500000006
48,83615.0304,41.625588500000006
48,83615.0304,41.625588500000006
48,83615.0304,41.625588500000006
48,83615.0304,41.625588500000006
48,83615.0304,41.625588500000006
48,83615.0304,41.625588500000006
48,83615.0304,41.625588500000006
48,83615.0304,41.625588500000006
48,83615.0304,41.625588500000006
48,83615.0304,41.625588500000006
48,83615.0304,41.625588500000006
48,83615.0304,41.625588500000006
48,83615.0304,41.625588500000006
48,83615.0304,41.625588500000006
48,83615.0304,41.625588500000006
48,83615.0304,41.625588500000006
48,83615.0304,41.625588500000006
48,83615.0304,41.625588500000006
48,83615.0304,41.625588500000006
48,83615.0304,41.625588500000006
48,83615.0304,41.625588500000006
48,83615.0304,41.625588500000006
48,83615.0304,41.625588500000006
48,83615.0304,41.625588500000006
48,83615.0304,41.625588500000006
48,84066.36480000001,41.625588500000006
48,84066.36480000001,41.625588500000006
48,84066.36480000001,41.625588500000006
48,84066.36480000001,41.625588500000006
48,84066.36480000001,41.625588500000006
48,84066.36480000001,41.625588500000006
48,84066.36480000001,41.625588500000006
48,84066.36480000001,41.625588500000006
48,84066.36480000001,41.625588500000006
48,84066.36480000001,41.625588500000006
48,84066.36480000001,41.625588500000006
48,84066.36480000001,41.625588500000006
48,84066.36480000001,41.625588500000006
48,84066.36480000001,41.625588500000006
48,84066.36480000001,41.625588500000006
48,84066.36480000001,41.625588500000006
48,84609.888,41.94357333333335
48,84609.888,41.94357333333335
48,84609.888,41.94357333333335
48,84609.888,41.94357333333335
48,84609.888,41.94357333333335
48,84609.888,41.94357333333335
